,date,hora,Year,DOY,Hour,Minute,Lat,Lon,AOD_Type,AOD_047,AOD_055,AOD_Uncertainty,QA_AOD,timestamp
214,2017232,2200,2017,232,22,0,NA,NA,A,NA,NA,NA,NA,20172322200
215,2017233,1925,2017,233,19,25,NA,NA,A,NA,NA,NA,NA,20172331925
216,2017233,1925,2017,233,19,25,34.27083333,-118.2812213,T,0.14939,0.1086,0.0122,0,20172331925
217,2017233,2105,2017,233,21,5,34.27083333,-118.2812213,A,0.14693,0.10686,0.0412,0,20172332105
218,2017234,1655,2017,234,16,55,NA,NA,T,NA,NA,NA,NA,20172341655
219,2017234,1835,2017,234,18,35,34.27083333,-118.2812213,T,0.09797,0.07116,0.0361,0,20172341835
220,2017234,2010,2017,234,20,10,NA,NA,A,NA,NA,NA,NA,20172342010
221,2017234,2010,2017,234,20,10,NA,NA,T,NA,NA,NA,NA,20172342010
222,2017234,2150,2017,234,21,50,34.27083333,-118.2812213,A,0.10234,0.07433,0.0155,0,20172342150
223,2017235,1735,2017,235,17,35,NA,NA,T,NA,NA,NA,NA,20172351735
224,2017235,1915,2017,235,19,15,34.27083333,-118.2812213,T,0.26944,0.19693,0.0178,0,20172351915
225,2017235,2055,2017,235,20,55,34.27083333,-118.240885,A,0.26673,0.19499,0.032,0,20172352055
226,2017235,2230,2017,235,22,30,NA,NA,A,NA,NA,NA,NA,20172352230
227,2017236,1820,2017,236,18,20,34.27083333,-118.2812213,T,0.28557,0.20914,0.0262,0,20172361820
228,2017236,1955,2017,236,19,55,NA,NA,A,NA,NA,NA,NA,20172361955
229,2017236,1955,2017,236,19,55,NA,NA,T,NA,NA,NA,NA,20172361955
230,2017236,2135,2017,236,21,35,34.27083333,-118.2812213,A,0.23991,0.1751,0.0219,0,20172362135
231,2017237,1725,2017,237,17,25,NA,NA,T,NA,NA,NA,NA,20172371725
232,2017237,1905,2017,237,19,5,34.27083333,-118.2812213,T,0.28438,0.20816,0.0274,0,20172371905
233,2017237,2040,2017,237,20,40,34.27083333,-118.2812213,A,0.24169,0.17655,0.0216,0,20172372040
234,2017237,2220,2017,237,22,20,NA,NA,A,NA,NA,NA,NA,20172372220
235,2017238,1810,2017,238,18,10,34.27083333,-118.2812213,T,0.18629,0.13588,0.0182,0,20172381810
236,2017238,1945,2017,238,19,45,NA,NA,A,NA,NA,NA,NA,20172381945
237,2017238,1945,2017,238,19,45,NA,NA,T,NA,NA,NA,NA,20172381945
238,2017238,2125,2017,238,21,25,34.27083333,-118.2812213,A,0.13614,0.09907,0.0307,0,20172382125
239,2017239,1715,2017,239,17,15,NA,NA,T,NA,NA,NA,NA,20172391715
240,2017239,1850,2017,239,18,50,34.27083333,-118.2812213,T,0.15586,0.11346,0.0377,0,20172391850
241,2017239,2025,2017,239,20,25,NA,NA,T,NA,NA,NA,NA,20172392025
242,2017239,2030,2017,239,20,30,34.27083333,-118.2812213,A,0.13664,0.09931,0.014,0,20172392030
243,2017239,2205,2017,239,22,5,NA,NA,A,NA,NA,NA,NA,20172392205
244,2017240,1755,2017,240,17,55,34.27083333,-118.2812213,T,0.12909,0.09383,0.0126,0,20172401755
245,2017240,1930,2017,240,19,30,NA,NA,A,NA,NA,NA,NA,20172401930
246,2017240,1935,2017,240,19,35,34.27083333,-118.2812213,T,0.12813,0.09312,0.0099,0,20172401935
247,2017240,2110,2017,240,21,10,34.27083333,-118.2812213,A,0.16041,0.11672,0.0401,0,20172402110
248,2017241,1700,2017,241,17,0,NA,NA,T,NA,NA,NA,NA,20172411700
249,2017241,1840,2017,241,18,40,34.27083333,-118.2812213,T,0.17913,0.13044,0.0403,0,20172411840
250,2017241,2015,2017,241,20,15,34.2375,-118.2746904,A,0.23228,0.16955,0.0096,0,20172412015
251,2017241,2015,2017,241,20,15,NA,NA,T,NA,NA,NA,NA,20172412015
252,2017241,2155,2017,241,21,55,34.27083333,-118.2509691,A,0.19399,0.14134,0.0123,0,20172412155
253,2017242,1745,2017,242,17,45,NA,NA,T,NA,NA,NA,NA,20172421745
254,2017242,1920,2017,242,19,20,34.27083333,-118.2812213,T,0.19233,0.14001,0.0141,0,20172421920
255,2017242,2100,2017,242,21,0,34.27083333,-118.2812213,A,0.22634,0.16511,0.0366,0,20172422100
256,2017242,2235,2017,242,22,35,NA,NA,A,NA,NA,NA,NA,20172422235
257,2017243,1825,2017,243,18,25,34.27083333,-118.2711372,T,0.20842,0.15193,0.0298,0,20172431825
258,2017243,2005,2017,243,20,5,NA,NA,A,NA,NA,NA,NA,20172432005
259,2017243,2005,2017,243,20,5,NA,NA,T,NA,NA,NA,NA,20172432005
260,2017243,2140,2017,243,21,40,34.17083333,-118.2416197,A,0.30792,0.2253,0.0173,0,20172432140
261,2017244,1730,2017,244,17,30,NA,NA,T,NA,NA,NA,NA,20172441730
262,2017244,1910,2017,244,19,10,34.27083333,-118.2812213,T,0.20799,0.15163,0.0212,0,20172441910
263,2017244,2045,2017,244,20,45,34.22083333,-118.0094114,A,0.26518,0.1937,0.0244,0,20172442045
264,2017244,2225,2017,244,22,25,NA,NA,A,NA,NA,NA,NA,20172442225
265,2017245,1815,2017,245,18,15,34.27083333,-118.0997079,T,0.18289,0.13319,0.0199,0,20172451815
266,2017245,1950,2017,245,19,50,NA,NA,A,NA,NA,NA,NA,20172451950
267,2017245,1950,2017,245,19,50,NA,NA,T,NA,NA,NA,NA,20172451950
268,2017245,2130,2017,245,21,30,34.27083333,-118.0089511,A,0.28031,0.20484,0.0225,0,20172452130
269,2017246,1720,2017,246,17,20,NA,NA,T,NA,NA,NA,NA,20172461720
270,2017246,1855,2017,246,18,55,34.20416666,-118.0263782,T,0.3401,0.24918,0.0269,0,20172461855
271,2017246,2035,2017,246,20,35,34.17916666,-118.2230774,A,0.33049,0.24212,0.0166,0,20172462035
272,2017246,2035,2017,246,20,35,NA,NA,T,NA,NA,NA,NA,20172462035
273,2017246,2210,2017,246,22,10,NA,NA,A,NA,NA,NA,NA,20172462210
274,2017247,1800,2017,247,18,0,34.19583333,-118.0449379,T,0.34056,0.24948,0.0129,0,20172471800
275,2017247,1935,2017,247,19,35,NA,NA,A,NA,NA,NA,NA,20172471935
276,2017247,1940,2017,247,19,40,NA,NA,T,NA,NA,NA,NA,20172471940
277,2017247,2115,2017,247,21,15,34.27083333,-118.0291193,A,0.20193,0.14716,0.0303,0,20172472115
278,2017248,1705,2017,248,17,5,NA,NA,T,NA,NA,NA,NA,20172481705
279,2017248,1845,2017,248,18,45,34.27083333,-118.2812213,T,0.13801,0.10035,0.0389,0,20172481845
280,2017248,2020,2017,248,20,20,34.27083333,-118.2812213,A,0.20963,0.15284,0.0109,0,20172482020
281,2017248,2020,2017,248,20,20,NA,NA,T,NA,NA,NA,NA,20172482020
282,2017248,2200,2017,248,22,0,NA,NA,A,NA,NA,NA,NA,20172482200
283,2017249,1750,2017,249,17,50,NA,NA,T,NA,NA,NA,NA,20172491750
284,2017249,1925,2017,249,19,25,NA,NA,A,NA,NA,NA,NA,20172491925
285,2017249,1925,2017,249,19,25,34.27083333,-118.2812213,T,0.161,0.11704,0.0113,0,20172491925
286,2017249,2105,2017,249,21,5,34.27083333,-118.2812213,A,0.14171,0.10305,0.038,0,20172492105
287,2017250,1655,2017,250,16,55,NA,NA,T,NA,NA,NA,NA,20172501655
288,2017250,1835,2017,250,18,35,34.27083333,-118.2812213,T,0.1029,0.07473,0.0344,0,20172501835
289,2017250,2010,2017,250,20,10,NA,NA,A,NA,NA,NA,NA,20172502010
290,2017250,2010,2017,250,20,10,NA,NA,T,NA,NA,NA,NA,20172502010
291,2017250,2150,2017,250,21,50,34.27083333,-118.2812213,A,0.12196,0.08861,0.014,0,20172502150
292,2017251,1735,2017,251,17,35,NA,NA,T,NA,NA,NA,NA,20172511735
293,2017251,1915,2017,251,19,15,34.27083333,-118.2812213,T,0.17453,0.127,0.0164,0,20172511915
294,2017251,2055,2017,251,20,55,34.27083333,-118.2812213,A,0.18925,0.13788,0.0296,0,20172512055
295,2017251,2230,2017,251,22,30,NA,NA,A,NA,NA,NA,NA,20172512230
296,2017252,1820,2017,252,18,20,34.27083333,-118.2812213,T,0.19265,0.14034,0.0246,0,20172521820
297,2017252,1955,2017,252,19,55,NA,NA,A,NA,NA,NA,NA,20172521955
298,2017252,1955,2017,252,19,55,NA,NA,T,NA,NA,NA,NA,20172521955
299,2017252,2135,2017,252,21,35,34.27083333,-118.2812213,A,0.1478,0.10752,0.0198,0,20172522135
300,2017253,1725,2017,253,17,25,NA,NA,T,NA,NA,NA,NA,20172531725
301,2017253,1905,2017,253,19,5,34.27083333,-118.2812213,T,0.1371,0.09971,0.025,0,20172531905
302,2017253,2040,2017,253,20,40,34.27083333,-118.2812213,A,0.20994,0.15302,0.019,0,20172532040
303,2017253,2220,2017,253,22,20,NA,NA,A,NA,NA,NA,NA,20172532220
304,2017254,1810,2017,254,18,10,NA,NA,T,NA,NA,NA,NA,20172541810
305,2017254,1945,2017,254,19,45,NA,NA,A,NA,NA,NA,NA,20172541945
306,2017254,1945,2017,254,19,45,NA,NA,T,NA,NA,NA,NA,20172541945
307,2017254,2125,2017,254,21,25,34.27083333,-118.2812213,A,0.11363,0.08255,0.0283,0,20172542125
308,2017255,1715,2017,255,17,15,NA,NA,T,NA,NA,NA,NA,20172551715
309,2017255,1850,2017,255,18,50,34.27083333,-118.2812213,T,0.09538,0.06925,0.0345,0,20172551850
310,2017255,2025,2017,255,20,25,NA,NA,T,NA,NA,NA,NA,20172552025
311,2017255,2030,2017,255,20,30,34.27083333,-118.2812213,A,0.12014,0.08729,0.0122,0,20172552030
312,2017255,2205,2017,255,22,5,NA,NA,A,NA,NA,NA,NA,20172552205
313,2017256,1755,2017,256,17,55,34.27083333,-118.1097919,T,0.24392,0.17823,0.0118,0,20172561755
314,2017256,1930,2017,256,19,30,NA,NA,A,NA,NA,NA,NA,20172561930
315,2017256,1935,2017,256,19,35,34.27083333,-118.0997079,T,0.17101,0.12446,0.0087,0,20172561935
316,2017256,2110,2017,256,21,10,34.27083333,-118.2812213,A,0.13241,0.09625,0.0365,0,20172562110
317,2017257,1700,2017,257,17,0,NA,NA,T,NA,NA,NA,NA,20172571700
318,2017257,1840,2017,257,18,40,NA,NA,T,NA,NA,NA,NA,20172571840
319,2017257,2015,2017,257,20,15,34.27083333,-118.1299601,A,0.2306,0.1683,0.0083,0,20172572015
320,2017257,2015,2017,257,20,15,NA,NA,T,NA,NA,NA,NA,20172572015
321,2017257,2155,2017,257,21,55,34.27083333,-118.0492875,A,0.36067,0.26456,0.0102,0,20172572155
322,2017258,1745,2017,258,17,45,NA,NA,T,NA,NA,NA,NA,20172581745
323,2017258,1920,2017,258,19,20,NA,NA,T,NA,NA,NA,NA,20172581920
324,2017258,2100,2017,258,21,0,NA,NA,A,NA,NA,NA,NA,20172582100
325,2017258,2235,2017,258,22,35,NA,NA,A,NA,NA,NA,NA,20172582235
326,2017259,1825,2017,259,18,25,34.27083333,-118.1400442,T,0.23497,0.17146,0.029,0,20172591825
327,2017259,2005,2017,259,20,5,NA,NA,A,NA,NA,NA,NA,20172592005
328,2017259,2005,2017,259,20,5,NA,NA,T,NA,NA,NA,NA,20172592005
329,2017259,2140,2017,259,21,40,34.27083333,-118.2812213,A,0.2218,0.16188,0.015,0,20172592140
330,2017260,1730,2017,260,17,30,NA,NA,T,NA,NA,NA,NA,20172601730
331,2017260,1910,2017,260,19,10,34.27083333,-118.0896238,T,0.32079,0.23493,0.0177,0,20172601910
332,2017260,2045,2017,260,20,45,34.27083333,-118.1299601,A,0.27107,0.19801,0.023,0,20172602045
333,2017260,2225,2017,260,22,25,NA,NA,A,NA,NA,NA,NA,20172602225
334,2017261,1815,2017,261,18,15,34.27083333,-118.2812213,T,0.16131,0.11747,0.0186,0,20172611815
335,2017261,1950,2017,261,19,50,NA,NA,A,NA,NA,NA,NA,20172611950
336,2017261,1950,2017,261,19,50,NA,NA,T,NA,NA,NA,NA,20172611950
337,2017261,2130,2017,261,21,30,34.27083333,-118.2812213,A,0.19953,0.14551,0.0216,0,20172612130
338,2017262,1720,2017,262,17,20,NA,NA,T,NA,NA,NA,NA,20172621720
339,2017262,1855,2017,262,18,55,34.27083333,-118.1097919,T,0.25836,0.1887,0.027,0,20172621855
340,2017262,2035,2017,262,20,35,34.27083333,-118.1299601,A,0.19461,0.14179,0.0143,0,20172622035
341,2017262,2035,2017,262,20,35,NA,NA,T,NA,NA,NA,NA,20172622035
342,2017262,2210,2017,262,22,10,NA,NA,A,NA,NA,NA,NA,20172622210
343,2017263,1800,2017,263,18,0,NA,NA,T,NA,NA,NA,NA,20172631800
344,2017263,1935,2017,263,19,35,NA,NA,A,NA,NA,NA,NA,20172631935
345,2017263,1940,2017,263,19,40,NA,NA,T,NA,NA,NA,NA,20172631940
346,2017263,2115,2017,263,21,15,34.27083333,-118.2005487,A,0.173,0.1258,0.0264,0,20172632115
347,2017264,1705,2017,264,17,5,NA,NA,T,NA,NA,NA,NA,20172641705
348,2017264,1845,2017,264,18,45,NA,NA,T,NA,NA,NA,NA,20172641845
349,2017264,2020,2017,264,20,20,NA,NA,A,NA,NA,NA,NA,20172642020
350,2017264,2020,2017,264,20,20,NA,NA,T,NA,NA,NA,NA,20172642020
351,2017264,2200,2017,264,22,0,NA,NA,A,NA,NA,NA,NA,20172642200
352,2017265,1750,2017,265,17,50,NA,NA,T,NA,NA,NA,NA,20172651750
353,2017265,1925,2017,265,19,25,NA,NA,A,NA,NA,NA,NA,20172651925
354,2017265,1925,2017,265,19,25,34.14583333,-118.2670322,T,0.21133,0.154,0.0112,0,20172651925
355,2017265,2105,2017,265,21,5,34.04583333,-118.0770969,A,0.24483,0.17883,0.0377,0,20172652105
356,2017266,1655,2017,266,16,55,NA,NA,T,NA,NA,NA,NA,20172661655
357,2017266,1835,2017,266,18,35,34.27083333,-118.2812213,T,0.17815,0.12973,0.0318,0,20172661835
358,2017266,2010,2017,266,20,10,NA,NA,A,NA,NA,NA,NA,20172662010
359,2017266,2010,2017,266,20,10,NA,NA,T,NA,NA,NA,NA,20172662010
360,2017266,2150,2017,266,21,50,34.27083333,-118.2812213,A,0.1836,0.1337,0.0118,0,20172662150
361,2017267,1735,2017,267,17,35,NA,NA,T,NA,NA,NA,NA,20172671735
362,2017267,1915,2017,267,19,15,34.27083333,-118.2812213,T,0.05212,0.03774,0.0146,0,20172671915
363,2017267,2055,2017,267,20,55,34.27083333,-118.2812213,A,0.11276,0.08195,0.0254,0,20172672055
364,2017267,2230,2017,267,22,30,NA,NA,A,NA,NA,NA,NA,20172672230
365,2017268,1820,2017,268,18,20,34.27083333,-118.2812213,T,0.13961,0.10156,0.0216,0,20172681820
366,2017268,1955,2017,268,19,55,NA,NA,A,NA,NA,NA,NA,20172681955
367,2017268,1955,2017,268,19,55,NA,NA,T,NA,NA,NA,NA,20172681955
368,2017268,2135,2017,268,21,35,34.27083333,-118.2812213,A,0.07836,0.05686,0.0167,0,20172682135
369,2017269,1725,2017,269,17,25,NA,NA,T,NA,NA,NA,NA,20172691725
370,2017269,1905,2017,269,19,5,34.27083333,-118.2812213,T,0.12472,0.09074,0.0225,0,20172691905
371,2017269,2040,2017,269,20,40,34.27083333,-118.2812213,A,0.17717,0.12895,0.0163,0,20172692040
372,2017269,2220,2017,269,22,20,NA,NA,A,NA,NA,NA,NA,20172692220
373,2017270,1810,2017,270,18,10,34.27083333,-118.2812213,T,0.09713,0.07054,0.0144,0,20172701810
374,2017270,1945,2017,270,19,45,NA,NA,A,NA,NA,NA,NA,20172701945
375,2017270,1945,2017,270,19,45,NA,NA,T,NA,NA,NA,NA,20172701945
376,2017270,2125,2017,270,21,25,34.27083333,-118.2812213,A,0.11024,0.08012,0.0242,0,20172702125
377,2017271,1715,2017,271,17,15,NA,NA,T,NA,NA,NA,NA,20172711715
378,2017271,1850,2017,271,18,50,34.27083333,-118.2812213,T,0.10389,0.07552,0.031,0,20172711850
379,2017271,2025,2017,271,20,25,NA,NA,T,NA,NA,NA,NA,20172712025
380,2017271,2030,2017,271,20,30,34.27083333,-118.2812213,A,0.09339,0.06774,0.0102,0,20172712030
381,2017271,2205,2017,271,22,5,NA,NA,A,NA,NA,NA,NA,20172712205
382,2017272,1755,2017,272,17,55,34.07916666,-118.2845294,T,0.1315,0.09551,0.011,0,20172721755
383,2017272,1930,2017,272,19,30,NA,NA,A,NA,NA,NA,NA,20172721930
384,2017272,1935,2017,272,19,35,34.27083333,-118.2812213,T,0.05041,0.03649,0.0079,0,20172721935
385,2017272,2110,2017,272,21,10,34.27083333,-118.2812213,A,0.14149,0.10291,0.0319,0,20172722110
386,2017273,1700,2017,273,17,0,NA,NA,T,NA,NA,NA,NA,20172731700
387,2017273,1840,2017,273,18,40,34.27083333,-118.2812213,T,0.19832,0.14464,0.0334,0,20172731840
388,2017273,2015,2017,273,20,15,34.27083333,-118.2812213,A,0.14004,0.10176,0.0068,0,20172732015
389,2017273,2015,2017,273,20,15,NA,NA,T,NA,NA,NA,NA,20172732015
390,2017273,2155,2017,273,21,55,34.2125,-118.1186654,A,0.19253,0.14021,0.009,0,20172732155
391,2017274,1745,2017,274,17,45,NA,NA,T,NA,NA,NA,NA,20172741745
392,2017274,1920,2017,274,19,20,34.27083333,-118.2812213,T,0.10859,0.07885,0.0111,0,20172741920
393,2017274,2100,2017,274,21,0,34.27083333,-118.2812213,A,0.14834,0.10795,0.0276,0,20172742100
394,2017274,2235,2017,274,22,35,NA,NA,A,NA,NA,NA,NA,20172742235
395,2017275,1825,2017,275,18,25,34.27083333,-118.2812213,T,0.11381,0.08274,0.0247,0,20172751825
396,2017275,2005,2017,275,20,5,NA,NA,A,NA,NA,NA,NA,20172752005
397,2017275,2005,2017,275,20,5,NA,NA,T,NA,NA,NA,NA,20172752005
398,2017275,2140,2017,275,21,40,34.27083333,-118.2812213,A,0.15613,0.11362,0.0128,0,20172752140
399,2017276,1730,2017,276,17,30,NA,NA,T,NA,NA,NA,NA,20172761730
400,2017276,1910,2017,276,19,10,NA,NA,T,NA,NA,NA,NA,20172761910
401,2017276,2045,2017,276,20,45,NA,NA,A,NA,NA,NA,NA,20172762045
402,2017276,2225,2017,276,22,25,NA,NA,A,NA,NA,NA,NA,20172762225
403,2017277,1815,2017,277,18,15,34.27083333,-118.2812213,T,0.09107,0.06614,0.0165,0,20172771815
404,2017277,1950,2017,277,19,50,NA,NA,A,NA,NA,NA,NA,20172771950
405,2017277,1950,2017,277,19,50,NA,NA,T,NA,NA,NA,NA,20172771950
406,2017277,2130,2017,277,21,30,34.27083333,-118.2812213,A,0.08981,0.06521,0.0187,0,20172772130
407,2017278,1720,2017,278,17,20,NA,NA,T,NA,NA,NA,NA,20172781720
408,2017278,1855,2017,278,18,55,34.27083333,-118.2812213,T,0.05391,0.03909,0.0249,0,20172781855
409,2017278,2035,2017,278,20,35,34.27083333,-118.2812213,A,0.07163,0.05188,0.0116,0,20172782035
410,2017278,2035,2017,278,20,35,NA,NA,T,NA,NA,NA,NA,20172782035
411,2017278,2210,2017,278,22,10,NA,NA,A,NA,NA,NA,NA,20172782210
412,2017279,1800,2017,279,18,0,34.27083333,-118.2812213,T,0.07025,0.05093,0.0109,0,20172791800
413,2017279,1935,2017,279,19,35,NA,NA,A,NA,NA,NA,NA,20172791935
414,2017279,1940,2017,279,19,40,NA,NA,T,NA,NA,NA,NA,20172791940
415,2017279,2115,2017,279,21,15,34.27083333,-118.2812213,A,0.07559,0.05485,0.0255,0,20172792115
416,2017280,1705,2017,280,17,5,NA,NA,T,NA,NA,NA,NA,20172801705
417,2017280,1845,2017,280,18,45,34.27083333,-118.2812213,T,0.08763,0.0636,0.0311,0,20172801845
418,2017280,2020,2017,280,20,20,34.27083333,-118.2812213,A,0.05394,0.03904,0.0075,0,20172802020
419,2017280,2020,2017,280,20,20,NA,NA,T,NA,NA,NA,NA,20172802020
420,2017280,2200,2017,280,22,0,NA,NA,A,NA,NA,NA,NA,20172802200
421,2017281,1750,2017,281,17,50,NA,NA,T,NA,NA,NA,NA,20172811750
422,2017281,1925,2017,281,19,25,NA,NA,A,NA,NA,NA,NA,20172811925
423,2017281,1925,2017,281,19,25,34.27083333,-118.2812213,T,0.06846,0.04961,0.0087,0,20172811925
424,2017281,2105,2017,281,21,5,34.27083333,-118.2812213,A,0.13925,0.1013,0.0285,0,20172812105
425,2017282,1835,2017,282,18,35,34.27083333,-118.2812213,T,0.13388,0.09736,0.0277,0,20172821835
426,2017282,2010,2017,282,20,10,NA,NA,A,NA,NA,NA,NA,20172822010
427,2017282,2010,2017,282,20,10,NA,NA,T,NA,NA,NA,NA,20172822010
428,2017282,2150,2017,282,21,50,34.27083333,-118.2812213,A,0.07159,0.05192,0.0101,0,20172822150
429,2017283,1735,2017,283,17,35,NA,NA,T,NA,NA,NA,NA,20172831735
430,2017283,1915,2017,283,19,15,34.27083333,-118.2812213,T,0.03217,0.02325,0.0125,0,20172831915
431,2017283,2055,2017,283,20,55,34.27083333,-118.2812213,A,0.07108,0.05152,0.0209,0,20172832055
432,2017283,2230,2017,283,22,30,NA,NA,A,NA,NA,NA,NA,20172832230
433,2017284,1820,2017,284,18,20,34.27083333,-118.2812213,T,0.11622,0.08445,0.0185,0,20172841820
434,2017284,1955,2017,284,19,55,NA,NA,A,NA,NA,NA,NA,20172841955
435,2017284,1955,2017,284,19,55,NA,NA,T,NA,NA,NA,NA,20172841955
436,2017284,2135,2017,284,21,35,34.27083333,-118.2812213,A,0.10987,0.0798,0.014,0,20172842135
437,2017285,1725,2017,285,17,25,NA,NA,T,NA,NA,NA,NA,20172851725
438,2017285,1905,2017,285,19,5,34.27083333,-118.2812213,T,0.12174,0.08847,0.0194,0,20172851905
439,2017285,2040,2017,285,20,40,34.27083333,-118.2812213,A,0.15483,0.1126,0.0132,0,20172852040
440,2017285,2220,2017,285,22,20,NA,NA,A,NA,NA,NA,NA,20172852220
441,2017286,1810,2017,286,18,10,34.27083333,-118.2812213,T,0.16186,0.11784,0.0128,0,20172861810
442,2017286,1945,2017,286,19,45,NA,NA,A,NA,NA,NA,NA,20172861945
443,2017286,1945,2017,286,19,45,NA,NA,T,NA,NA,NA,NA,20172861945
444,2017286,2125,2017,286,21,25,34.27083333,-118.2812213,A,0.17601,0.12815,0.0212,0,20172862125
445,2017287,1710,2017,287,17,10,NA,NA,T,NA,NA,NA,NA,20172871710
446,2017287,1850,2017,287,18,50,34.27083333,-118.2812213,T,0.1745,0.12704,0.0271,0,20172871850
447,2017287,2025,2017,287,20,25,NA,NA,T,NA,NA,NA,NA,20172872025
448,2017287,2030,2017,287,20,30,34.27083333,-118.2812213,A,0.13936,0.1013,0.0081,0,20172872030
449,2017287,2205,2017,287,22,5,NA,NA,A,NA,NA,NA,NA,20172872205
450,2017288,1755,2017,288,17,55,34.27083333,-118.2812213,T,0.07569,0.05488,0.0089,0,20172881755
451,2017288,1930,2017,288,19,30,NA,NA,A,NA,NA,NA,NA,20172881930
452,2017288,1935,2017,288,19,35,34.27083333,-118.2812213,T,0.03533,0.02554,0.0067,0,20172881935
453,2017288,2110,2017,288,21,10,34.27083333,-118.2812213,A,0.09775,0.07099,0.0266,0,20172882110
454,2017289,1700,2017,289,17,0,NA,NA,T,NA,NA,NA,NA,20172891700
455,2017289,1840,2017,289,18,40,34.27083333,-118.2812213,T,0.11105,0.08068,0.0291,0,20172891840
456,2017289,2015,2017,289,20,15,34.27083333,-118.2812213,A,0.04104,0.02967,0.0055,0,20172892015
457,2017289,2015,2017,289,20,15,NA,NA,T,NA,NA,NA,NA,20172892015
458,2017289,2155,2017,289,21,55,34.27083333,-118.2812213,A,0.02616,0.01888,0.008,0,20172892155
459,2017290,1745,2017,290,17,45,NA,NA,T,NA,NA,NA,NA,20172901745
460,2017290,1920,2017,290,19,20,34.27083333,-118.2812213,T,0.05776,0.04185,0.0094,0,20172901920
461,2017290,2100,2017,290,21,0,34.22916666,-118.0009293,A,0.12561,0.09131,0.021,0,20172902100
462,2017290,2235,2017,290,22,35,NA,NA,A,NA,NA,NA,NA,20172902235
463,2017291,1825,2017,291,18,25,34.27083333,-118.2005487,T,0.15457,0.11243,0.0192,0,20172911825
464,2017291,2005,2017,291,20,5,NA,NA,A,NA,NA,NA,NA,20172912005
465,2017291,2005,2017,291,20,5,NA,NA,T,NA,NA,NA,NA,20172912005
466,2017291,2140,2017,291,21,40,34.27083333,-118.2812213,A,0.14936,0.1086,0.0107,0,20172912140
467,2017292,1730,2017,292,17,30,NA,NA,T,NA,NA,NA,NA,20172921730
468,2017292,1910,2017,292,19,10,34.27083333,-118.2812213,T,0.19373,0.1412,0.0145,0,20172921910
469,2017292,2045,2017,292,20,45,34.27083333,-118.2812213,A,0.24801,0.18116,0.0154,0,20172922045
470,2017292,2225,2017,292,22,25,NA,NA,A,NA,NA,NA,NA,20172922225
471,2017293,1815,2017,293,18,15,34.0125,-118.0508267,T,0.355,0.26,0.0163,0,20172931815
472,2017293,1950,2017,293,19,50,NA,NA,A,NA,NA,NA,NA,20172931950
473,2017293,1950,2017,293,19,50,NA,NA,T,NA,NA,NA,NA,20172931950
474,2017293,2130,2017,293,21,30,34.14583333,-118.2871705,A,0.27816,0.2033,0.0158,0,20172932130
475,2017294,1720,2017,294,17,20,NA,NA,T,NA,NA,NA,NA,20172941720
476,2017294,1855,2017,294,18,55,34.27083333,-118.2812213,T,0.08389,0.0609,0.022,0,20172941855
477,2017294,2035,2017,294,20,35,34.27083333,-118.2812213,A,0.06126,0.04438,0.0095,0,20172942035
478,2017294,2035,2017,294,20,35,NA,NA,T,NA,NA,NA,NA,20172942035
479,2017294,2210,2017,294,22,10,NA,NA,A,NA,NA,NA,NA,20172942210
480,2017295,1800,2017,295,18,0,34.27083333,-118.2812213,T,0.05434,0.03935,0.0098,0,20172951800
481,2017295,1935,2017,295,19,35,NA,NA,A,NA,NA,NA,NA,20172951935
482,2017295,1940,2017,295,19,40,NA,NA,T,NA,NA,NA,NA,20172951940
483,2017295,2115,2017,295,21,15,34.27083333,-118.2812213,A,0.06997,0.05075,0.0225,0,20172952115
484,2017296,1705,2017,296,17,5,NA,NA,T,NA,NA,NA,NA,20172961705
485,2017296,1845,2017,296,18,45,34.27083333,-118.2812213,T,0.09846,0.07151,0.0269,0,20172961845
486,2017296,2020,2017,296,20,20,34.27083333,-118.2812213,A,0.02619,0.01888,0.0061,0,20172962020
487,2017296,2020,2017,296,20,20,NA,NA,T,NA,NA,NA,NA,20172962020
488,2017296,2200,2017,296,22,0,NA,NA,A,NA,NA,NA,NA,20172962200
489,2017297,1750,2017,297,17,50,NA,NA,T,NA,NA,NA,NA,20172971750
490,2017297,1925,2017,297,19,25,NA,NA,A,NA,NA,NA,NA,20172971925
491,2017297,1925,2017,297,19,25,34.27083333,-118.2812213,T,0.01921,0.01383,0.0073,0,20172971925
492,2017297,2105,2017,297,21,5,34.27083333,-118.2812213,A,0.05709,0.04137,0.0232,0,20172972105
493,2017298,1655,2017,298,16,55,NA,NA,T,NA,NA,NA,NA,20172981655
494,2017298,1830,2017,298,18,30,34.27083333,-118.2812213,T,0.11182,0.08124,0.0232,0,20172981830
495,2017298,2010,2017,298,20,10,NA,NA,A,NA,NA,NA,NA,20172982010
496,2017298,2010,2017,298,20,10,NA,NA,T,NA,NA,NA,NA,20172982010
497,2017298,2150,2017,298,21,50,34.27083333,-118.2812213,A,0.04495,0.03251,0.0084,0,20172982150
498,2017299,1735,2017,299,17,35,NA,NA,T,NA,NA,NA,NA,20172991735
499,2017299,1915,2017,299,19,15,34.27083333,-118.2812213,T,0.04505,0.0326,0.0107,0,20172991915
500,2017299,2055,2017,299,20,55,34.27083333,-118.2812213,A,0.06614,0.04792,0.0177,0,20172992055
